"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","Shape_Leng","Shape_Area"
"4","04","021",0,"021",21086,"021086","Sarentino/Sarntal","Sarntal",0,89311.6187629,302270327.306
"4","04","021",0,"021",21087,"021087","Scena/Schenna","Schenna",0,36498.5370624,48130369.0601
"4","04","021",0,"021",21088,"021088","Selva dei Molini/Mühlwald","Mühlwald",0,56388.71825,104787042.702
"4","04","021",0,"021",21089,"021089","Selva di Val Gardena/Wolkenstein in Gröden","Wolkenstein in Gröden",0,37809.3258584,56239850.1661
"4","04","021",0,"021",21091,"021091","Senales/Schnals","Schnals",0,80999.0135085,209836696.897
"4","04","021",0,"021",21092,"021092","Sesto/Sexten","Sexten",0,46514.5673452,80431360.0751
"4","04","021",0,"021",21093,"021093","Silandro/Schlanders","Schlanders",0,59358.3465442,115171552.476
"4","04","021",0,"021",21094,"021094","Sluderno/Schluderns","Schluderns",0,22674.3460869,20717743.7568
"4","04","021",0,"021",21095,"021095","Stelvio/Stilfs","Stilfs",0,58419.9701844,141621516.468
"4","04","021",0,"021",21096,"021096","Terento/Terenten","Terenten",0,32578.7213154,42161334.3097
"4","04","021",0,"021",21097,"021097","Terlano/Terlan","Terlan",0,33207.5270216,18568572.7498
"4","04","021",0,"021",21098,"021098","Termeno sulla strada del vino/Tramin an der Weinstraße","Tramin an der Weinstraße",0,35443.5009865,19424206.8086
"4","04","021",0,"021",21099,"021099","Tesimo/Tisens","Tisens",0,33183.6695337,38125024.0953
"4","04","021",0,"021",21100,"021100","Tires/Tiers","Tiers",0,36602.2339331,42195476.5772
"4","04","021",0,"021",21101,"021101","Tirolo/Tirol","Tirol",0,33236.7950526,25618192.4883
"4","04","021",0,"021",21102,"021102","Trodena nel parco naturale/Truden im Naturpark","Truden im Naturpark",0,22490.0932582,20562455.6034
"4","04","021",0,"021",21103,"021103","Tubre/Taufers im Münstertal","Taufers im Münstertal",0,33237.4700051,46266491.8197
"4","04","021",0,"021",21104,"021104","Ultimo/Ulten","Ulten",0,65866.6928354,208117527.865
"4","04","021",0,"021",21105,"021105","Vadena/Pfatten","Pfatten",0,33032.5540597,13663839.6479
"4","04","021",0,"021",21106,"021106","Valdaora/Olang","Olang",0,38190.120064,49059327.6426
"4","04","021",0,"021",21107,"021107","Val di Vizze/Pfitsch","Pfitsch",0,69759.371146,142120610.786
"4","04","021",0,"021",21108,"021108","Valle Aurina/Ahrntal","Ahrntal",0,68500.4389518,187888036.068
"4","04","021",0,"021",21109,"021109","Valle di Casies/Gsies","Gsies",0,56542.9653868,110133956.818
"4","04","021",0,"021",21110,"021110","Vandoies/Vintl","Vintl",0,67140.1795209,110817984.204
"4","04","021",0,"021",21111,"021111","Varna/Vahrn","Vahrn",0,44759.6863788,70341672.5828
"4","04","021",0,"021",21112,"021112","Verano/Vöran","Vöran",0,28399.6991149,22008943.9009
"4","04","021",0,"021",21113,"021113","Villabassa/Niederdorf","Niederdorf",0,28433.4666281,18032515.6757
"4","04","021",0,"021",21114,"021114","Villandro/Villanders","Villanders",0,38995.0847883,43950037.418
"4","04","021",0,"021",21115,"021115","Vipiteno/Sterzing","Sterzing",0,46423.907149,32964654.0417
"4","04","021",0,"021",21116,"021116","Velturno/Feldthurns","Feldthurns",0,23670.4183696,24584389.7597
"4","04","021",0,"021",21117,"021117","La Valle/Wengen","Wengen",0,33942.3485208,38917704.5238
"4","04","021",0,"021",21118,"021118","Senale-San Felice/Unsere Liebe Frau im Walde-St. Felix","Unsere Liebe Frau im Walde-St. Felix",0,25141.113002,27631304.4851
"4","04","022",0,"022",22001,"022001","Ala",NA,0,71779.0566341,119854949.51
"4","04","022",0,"022",22002,"022002","Albiano",NA,0,13182.9563876,9937271.34334
"4","04","022",0,"022",22003,"022003","Aldeno",NA,0,15568.2929064,8974947.96006
"4","04","022",0,"022",22005,"022005","Andalo",NA,0,23711.1746222,11378273.0057
"4","04","022",0,"022",22006,"022006","Arco",NA,0,55264.7944738,63217548.8141
"4","04","022",0,"022",22007,"022007","Avio",NA,0,45289.3003557,68888389.703
"4","04","022",0,"022",22009,"022009","Baselga di Pinè",NA,0,41301.1585863,41071055.2055
"4","04","022",0,"022",22011,"022011","Bedollo",NA,0,27496.0287251,27459475.757
"4","04","022",0,"022",22013,"022013","Besenello",NA,0,40036.4825339,25911817.3122
"4","04","022",0,"022",22015,"022015","Bieno",NA,0,17411.6879165,11710930.8832
"4","04","022",0,"022",22017,"022017","Bleggio Superiore",NA,0,32969.8550825,32674084.6549
"4","04","022",0,"022",22018,"022018","Bocenago",NA,0,12133.2044138,8452678.9595
"4","04","022",0,"022",22021,"022021","Bondone",NA,0,24732.3107393,19184920.7366
"4","04","022",0,"022",22022,"022022","Borgo Valsugana",NA,0,37907.9458342,52363371.4293
"4","04","022",0,"022",22025,"022025","Brentonico",NA,0,40041.8408546,62740047.678
"4","04","022",0,"022",22026,"022026","Bresimo",NA,0,30342.3976373,41013915.7056
"4","04","022",0,"022",22029,"022029","Caderzone Terme",NA,0,19910.1568604,18606989.1273
"4","04","022",0,"022",22032,"022032","Calceranica al Lago",NA,0,9454.70777229,3394558.74135
"4","04","022",0,"022",22033,"022033","Caldes",NA,0,29346.2808818,20808614.8696
"4","04","022",0,"022",22034,"022034","Caldonazzo",NA,0,29221.345291,21412979.649
"4","04","022",0,"022",22035,"022035","Calliano",NA,0,27217.3567411,10198770.3861
"4","04","022",0,"022",22036,"022036","Campitello di Fassa",NA,0,31121.1550965,25023263.5766
"4","04","022",0,"022",22037,"022037","Campodenno",NA,0,30061.0322387,25023085.0376
"4","04","022",0,"022",22038,"022038","Canal San Bovo",NA,0,77624.5544723,125682296.604
"4","04","022",0,"022",22039,"022039","Canazei",NA,0,49656.0636545,67017498.784
"4","04","022",0,"022",22040,"022040","Capriana",NA,0,17551.7858377,12818776.3477
"4","04","022",0,"022",22042,"022042","Carisolo",NA,0,34968.3944952,25122438.4597
"4","04","022",0,"022",22043,"022043","Carzano",NA,0,11770.7135173,1820200.8417
"4","04","022",0,"022",22045,"022045","Castel Condino",NA,0,24491.3585926,11100514.6604
"4","04","022",0,"022",22047,"022047","Castello-Molina di Fiemme",NA,0,54574.6240773,54559106.8913
"4","04","022",0,"022",22048,"022048","Castello Tesino",NA,0,83959.7711778,112834176.762
"4","04","022",0,"022",22049,"022049","Castelnuovo",NA,0,17936.8337258,13144167.4176
"4","04","022",0,"022",22050,"022050","Cavalese",NA,0,33722.8333581,45375454.1168
"4","04","022",0,"022",22051,"022051","Cavareno",NA,0,22903.0150535,9484769.71461
"4","04","022",0,"022",22052,"022052","Cavedago",NA,0,19871.8030806,10028021.17
"4","04","022",0,"022",22053,"022053","Cavedine",NA,0,27774.7426274,38229882.8701
"4","04","022",0,"022",22054,"022054","Cavizzana",NA,0,7938.94638686,3377065.5848
"4","04","022",0,"022",22058,"022058","Cimone",NA,0,15590.432435,9797235.36445
"4","04","022",0,"022",22059,"022059","Cinte Tesino",NA,0,45492.2259854,30296595.9731
"4","04","022",0,"022",22060,"022060","Cis",NA,0,10980.6423414,5497511.57936
"4","04","022",0,"022",22061,"022061","Civezzano",NA,0,19529.2479366,15571877.8503
"4","04","022",0,"022",22062,"022062","Cles",NA,0,52783.4958962,39165629.386
"4","04","022",0,"022",22064,"022064","Commezzadura",NA,0,24735.1842299,22024876.0252
"4","04","022",0,"022",22068,"022068","Croviana",NA,0,12940.5556538,4989251.41965
"4","04","022",0,"022",22071,"022071","Dambel",NA,0,10469.5452769,5145089.4187
"4","04","022",0,"022",22074,"022074","Denno",NA,0,26902.8139354,10643961.893
"4","04","022",0,"022",22078,"022078","Drena",NA,0,14260.6457757,8336701.4118
"4","04","022",0,"022",22079,"022079","Dro",NA,0,33927.9012446,27953455.6658
"4","04","022",0,"022",22081,"022081","Fai della Paganella",NA,0,27116.1526894,12129492.1878
"4","04","022",0,"022",22083,"022083","Fiavè",NA,0,28943.3142852,24282173.9363
"4","04","022",0,"022",22085,"022085","Fierozzo",NA,0,20143.4113826,17942689.6852
"4","04","022",0,"022",22087,"022087","Folgaria",NA,0,44820.4012646,71625445.1906
"4","04","022",0,"022",22089,"022089","Fornace",NA,0,11998.9980324,7224072.4779
"4","04","022",0,"022",22090,"022090","Frassilongo",NA,0,17867.9975468,16680723.5326
"4","04","022",0,"022",22091,"022091","Garniga Terme",NA,0,17643.6768645,13097677.4541
"4","04","022",0,"022",22092,"022092","Giovo",NA,0,33074.0069753,20813678.381
"4","04","022",0,"022",22093,"022093","Giustino",NA,0,46675.5813092,39386548.2587
"4","04","022",0,"022",22095,"022095","Grigno",NA,0,33324.2780049,46381143.7372
"4","04","022",0,"022",22097,"022097","Imer",NA,0,33214.4471573,27729407.2441
"4","04","022",0,"022",22098,"022098","Isera",NA,0,21031.1647284,14091922.2604
"4","04","022",0,"022",22102,"022102","Lavarone",NA,0,31158.558094,26312449.1449
"4","04","022",0,"022",22103,"022103","Lavis",NA,0,21651.9795161,12436226.1201
"4","04","022",0,"022",22104,"022104","Levico Terme",NA,0,39511.7721779,62828208.4558
"4","04","022",0,"022",22106,"022106","Livo",NA,0,19758.157902,15217796.7739
"4","04","022",0,"022",22108,"022108","Lona-Lases",NA,0,26681.612891,11372676.7518
"4","04","022",0,"022",22109,"022109","Luserna",NA,0,23531.8210572,8197085.83169
"4","04","022",0,"022",22110,"022110","Malé",NA,0,36892.8673398,26527661.6506
"4","04","022",0,"022",22112,"022112","Massimeno",NA,0,32532.9115697,21032205.4937
"4","04","022",0,"022",22113,"022113","Mazzin",NA,0,28156.2556705,23628134.3649
"4","04","022",0,"022",22114,"022114","Mezzana",NA,0,29213.6610374,27349719.6936
"4","04","022",0,"022",22115,"022115","Mezzano",NA,0,47989.9089648,48845492.9483
"4","04","022",0,"022",22116,"022116","Mezzocorona",NA,0,29846.704313,25352863.0435
"4","04","022",0,"022",22117,"022117","Mezzolombardo",NA,0,19772.2556883,13878982.5547
"4","04","022",0,"022",22118,"022118","Moena",NA,0,62203.6734743,82594386.1354
"4","04","022",0,"022",22120,"022120","Molveno",NA,0,37210.5185276,34115768.0501
"4","04","022",0,"022",22123,"022123","Mori",NA,0,44649.5363802,34483242.7877
"4","04","022",0,"022",22124,"022124","Nago-Torbole",NA,0,31058.6417378,28384496.7962
"4","04","022",0,"022",22127,"022127","Nogaredo",NA,0,10078.5276542,3614672.35114
"4","04","022",0,"022",22128,"022128","Nomi",NA,0,16904.4983566,6488683.95999
"4","04","022",0,"022",22129,"022129","Novaledo",NA,0,17450.1997937,7965355.74459
"4","04","022",0,"022",22130,"022130","Ospedaletto",NA,0,18967.3066255,16747366.3717
"4","04","022",0,"022",22131,"022131","Ossana",NA,0,30586.932292,25248563.2323
"4","04","022",0,"022",22133,"022133","Palù del Fersina",NA,0,20118.3265539,16647953.0502
"4","04","022",0,"022",22134,"022134","Panchià",NA,0,34939.8366379,20211413.6869
"4","04","022",0,"022",22135,"022135","Ronzo-Chienis",NA,0,17939.9855061,13208495.7479
"4","04","022",0,"022",22136,"022136","Peio",NA,0,80788.9033712,162302139.867
"4","04","022",0,"022",22137,"022137","Pellizzano",NA,0,61709.4816246,48360622.7803
"4","04","022",0,"022",22138,"022138","Pelugo",NA,0,32470.6607926,22978156.2924
"4","04","022",0,"022",22139,"022139","Pergine Valsugana",NA,0,54208.98181,54303494.4082
"4","04","022",0,"022",22142,"022142","Pieve Tesino",NA,0,74256.8648032,69233634.3146
"4","04","022",0,"022",22143,"022143","Pinzolo",NA,0,50339.091255,69321031.7903
"4","04","022",0,"022",22144,"022144","Pomarolo",NA,0,16542.9235732,9228567.71209
"4","04","022",0,"022",22147,"022147","Predazzo",NA,0,60821.5439107,109964843.383
"4","04","022",0,"022",22150,"022150","Rabbi",NA,0,61886.1203028,132787348.558
"4","04","022",0,"022",22153,"022153","Riva del Garda",NA,0,44850.2441087,40724687.3352
"4","04","022",0,"022",22155,"022155","Romeno",NA,0,13846.5271945,9127831.90448
"4","04","022",0,"022",22156,"022156","Roncegno Terme",NA,0,29227.6471678,38083190.4226
"4","04","022",0,"022",22157,"022157","Ronchi Valsugana",NA,0,16179.2006028,10003121.5336
"4","04","022",0,"022",22159,"022159","Ronzone",NA,0,17188.2660413,5297299.1622
"4","04","022",0,"022",22160,"022160","Roverè della Luna",NA,0,25136.6944419,10414509.7479
"4","04","022",0,"022",22161,"022161","Rovereto",NA,0,49162.5989354,50984188.0878
"4","04","022",0,"022",22162,"022162","Ruffrè-Mendola",NA,0,14187.1703293,6580067.53947
"4","04","022",0,"022",22163,"022163","Rumo",NA,0,28353.5128911,30853902.4962
"4","04","022",0,"022",22164,"022164","Sagron Mis",NA,0,19243.0904826,11061740.8433
"4","04","022",0,"022",22165,"022165","Samone",NA,0,9640.31554373,4902005.64468
"4","04","022",0,"022",22167,"022167","San Michele all'Adige",NA,0,26367.4056254,15996198.0698
"4","04","022",0,"022",22168,"022168","Sant'Orsola Terme",NA,0,18685.7980643,15363856.1524
"4","04","022",0,"022",22169,"022169","Sanzeno",NA,0,14038.6619553,7874879.44848
"4","04","022",0,"022",22170,"022170","Sarnonico",NA,0,46244.6419724,12189849.6874
"4","04","022",0,"022",22171,"022171","Scurelle",NA,0,39419.9330343,29996588.1437
"4","04","022",0,"022",22172,"022172","Segonzano",NA,0,21550.884665,20712017.8905
"4","04","022",0,"022",22173,"022173","Sfruz",NA,0,27321.1283966,11808626.5528
"4","04","022",0,"022",22176,"022176","Soraga di Fassa",NA,0,32038.5423904,19744630.5903
"4","04","022",0,"022",22177,"022177","Sover",NA,0,18613.4673904,14822101.9039
"4","04","022",0,"022",22179,"022179","Spiazzo",NA,0,62054.547376,71059906.5988
"4","04","022",0,"022",22180,"022180","Spormaggiore",NA,0,38654.2317274,30200075.5118
"4","04","022",0,"022",22181,"022181","Sporminore",NA,0,22805.3465891,17470846.8034
"4","04","022",0,"022",22182,"022182","Stenico",NA,0,52133.4578258,49145743.8445
"4","04","022",0,"022",22183,"022183","Storo",NA,0,45122.4179602,62931739.9057
"4","04","022",0,"022",22184,"022184","Strembo",NA,0,37264.6462168,38331260.5908
"4","04","022",0,"022",22188,"022188","Telve",NA,0,55291.3379231,64747240.2063
"4","04","022",0,"022",22189,"022189","Telve di Sopra",NA,0,30564.2643903,17716155.9869
"4","04","022",0,"022",22190,"022190","Tenna",NA,0,8648.45795169,3114571.7345
"4","04","022",0,"022",22191,"022191","Tenno",NA,0,24637.1019803,28301001.7848
"4","04","022",0,"022",22193,"022193","Terragnolo",NA,0,33493.4724416,39566216.4692
"4","04","022",0,"022",22195,"022195","Terzolas",NA,0,15879.8761787,5588750.60607
"4","04","022",0,"022",22196,"022196","Tesero",NA,0,50093.1577855,50545237.6189
"4","04","022",0,"022",22199,"022199","Tione di Trento",NA,0,57309.4430786,33446267.2715
"4","04","022",0,"022",22200,"022200","Ton",NA,0,24461.7712626,26284523.2435
"4","04","022",0,"022",22202,"022202","Torcegno",NA,0,27083.1573774,15192654.4393
"4","04","022",0,"022",22203,"022203","Trambileno",NA,0,51372.7061761,50698828.2025
"4","04","022",0,"022",22205,"022205","Trento",NA,1,76507.1320553,157839847.451
"4","04","022",0,"022",22209,"022209","Valfloriana",NA,0,35332.8784193,39328253.7589
"4","04","022",0,"022",22210,"022210","Vallarsa",NA,0,52002.6394857,77863470.3762
"4","04","022",0,"022",22213,"022213","Vermiglio",NA,0,53624.0035054,95634426.555
"4","04","022",0,"022",22216,"022216","Vignola-Falesina",NA,0,18512.1235511,11951379.149
"4","04","022",0,"022",22222,"022222","Villa Lagarina",NA,0,26888.7222188,24128747.2726
"4","04","022",0,"022",22224,"022224","Volano",NA,0,16278.0132069,10740073.3539
"4","04","022",0,"022",22226,"022226","Ziano di Fiemme",NA,0,34542.8600501,35746557.5001
"4","04","022",0,"022",22228,"022228","Comano Terme",NA,0,72069.9719831,68113351.935
"4","04","022",0,"022",22229,"022229","Ledro",NA,0,75844.1468023,156372293.974
"4","04","022",0,"022",22230,"022230","Predaia",NA,0,70294.6472851,80048311.5965
"4","04","022",0,"022",22231,"022231","San Lorenzo Dorsino",NA,0,44901.9975231,73912323.2588
"4","04","022",0,"022",22232,"022232","Valdaone",NA,0,86074.1946048,177082562.133
"4","04","022",0,"022",22233,"022233","Dimaro Folgarida",NA,0,30084.1436697,36532889.4237
"4","04","022",0,"022",22234,"022234","Pieve di Bono-Prezzo",NA,0,31179.6030889,24680935.5863
"4","04","022",0,"022",22235,"022235","Altavalle",NA,0,31280.0189541,33547059.5752
"4","04","022",0,"022",22236,"022236","Altopiano della Vigolana",NA,0,34651.3426496,45002762.6278
"4","04","022",0,"022",22237,"022237","Amblar-Don",NA,0,23009.319211,19964177.9468
"4","04","022",0,"022",22238,"022238","Borgo Chiese",NA,0,49757.0698686,53712213.0303
"4","04","022",0,"022",22239,"022239","Borgo Lares",NA,0,26753.1755025,22619952.2013
"4","04","022",0,"022",22240,"022240","Castel Ivano",NA,0,50349.5566509,34820217.0261
"4","04","022",0,"022",22241,"022241","Cembra Lisignago",NA,0,24599.0706869,24105535.2869
"4","04","022",0,"022",22242,"022242","Contà",NA,0,19792.3129761,19469120.4534
"4","04","022",0,"022",22243,"022243","Madruzzo",NA,0,29977.5909742,28940440.5769
"4","04","022",0,"022",22244,"022244","Porte di Rendena",NA,0,34223.4702368,40713319.2193
"4","04","022",0,"022",22245,"022245","Primiero San Martino di Castrozza",NA,0,86053.4058984,200048988.69
"4","04","022",0,"022",22246,"022246","Sella Giudicarie",NA,0,54944.6286498,85757269.666
"4","04","022",0,"022",22247,"022247","Tre Ville",NA,0,62613.8391413,81486804.6558
"4","04","022",0,"022",22248,"022248","Vallelaghi",NA,0,49067.5677221,72446171.2068
"4","04","022",0,"022",22249,"022249","Ville d'Anaunia",NA,0,71737.38445,89131811.7939
"4","04","022",0,"022",22250,"022250","San Giovanni di Fassa-Sèn Jan","Sèn Jan",0,65378.3516071,99822228.8545
"4","04","022",0,"022",22251,"022251","Terre d'Adige",NA,0,34685.9382185,16577230.6846
"4","04","022",0,"022",22252,"022252","Borgo d'Anaunia",NA,0,64921.1685262,63228762.7288
"4","04","022",0,"022",22253,"022253","Novella",NA,0,44596.1390207,46588652.8987
"4","04","022",0,"022",22254,"022254","Ville di Fiemme",NA,0,42006.7262034,46149380.5082
"5","05","023",0,"023",23001,"023001","Affi",NA,0,16409.965523,9881379.72291
"5","05","023",0,"023",23002,"023002","Albaredo d'Adige",NA,0,27907.6507818,28253251.5821
"5","05","023",0,"023",23003,"023003","Angiari",NA,0,18600.7020423,13470562.2106
"5","05","023",0,"023",23004,"023004","Arcole",NA,0,23909.8882426,18865740.8574
"5","05","023",0,"023",23005,"023005","Badia Calavena",NA,0,26653.4671457,26938191.9502
"5","05","023",0,"023",23006,"023006","Bardolino",NA,0,41627.1131431,57321945.4222
"5","05","023",0,"023",23007,"023007","Belfiore",NA,0,33039.0355895,26447478.4819
"5","05","023",0,"023",23008,"023008","Bevilacqua",NA,0,25493.0684066,12200702.5931
"5","05","023",0,"023",23009,"023009","Bonavigo",NA,0,23650.0153815,17994688.1386
"5","05","023",0,"023",23010,"023010","Boschi Sant'Anna",NA,0,15358.8422912,8966442.86399
"5","05","023",0,"023",23011,"023011","Bosco Chiesanuova",NA,0,46936.2193481,64798614.8943
"5","05","023",0,"023",23012,"023012","Bovolone",NA,0,35700.4506624,41272801.2213
"5","05","023",0,"023",23013,"023013","Brentino Belluno",NA,0,40438.5763579,25983863.7772
"5","05","023",0,"023",23014,"023014","Brenzone sul Garda",NA,0,33047.601347,51582834.9042
"5","05","023",0,"023",23015,"023015","Bussolengo",NA,0,37295.795509,24225719.6486
"5","05","023",0,"023",23016,"023016","Buttapietra",NA,0,28509.892989,17269317.8964
"5","05","023",0,"023",23017,"023017","Caldiero",NA,0,20407.1266029,10378480.8439
"5","05","023",0,"023",23018,"023018","Caprino Veronese",NA,0,35208.3048772,47317275.5733
